url,status,current_title,current_meta_description,suggested_meta_title,suggested_meta_description,content_type,error
https://www.twstackle.com/products/xtratuf-xkab-200-kids-ankle-deck-rubber-boot-navy-3788.html,200,Categories - XTRATUF XKAB-200 Kids Ankle Deck Rubber Boot-Navy,XTRATUF XKAB-200 Kids Ankle Deck Rubber Boot-Navy,Categories - XTRATUF XKAB-200 Kids Ankle Deck Rubber Boot-Navy | TW's Bait & Tackle,XTRATUF XKAB-200 Kids Ankle Deck Rubber Boot-Navy,text/html; charset=iso-8859-1,
https://www.twstackle.com/products/xtratuf-xkab-2ss-kids-salmon-sister-ankle-deck-rubber-boot-light-blue-with-3789.html,200,Categories - XTRATUF XKAB-2SS Kids Salmon Sister Ankle Deck Rubber Boot-Light Blue with,XTRATUF XKAB-2SS Kids Salmon Sister Ankle Deck Rubber Boot-Light Blue with,Categories - XTRATUF XKAB-2SS Kids Salmon Sister Ankle Deck Rubber Boot-Light Blue with | TW's Bait & Tackle,XTRATUF XKAB-2SS Kids Salmon Sister Ankle Deck Rubber Boot-Light Blue with,text/html; charset=iso-8859-1,
https://www.twstackle.com/products/xtratuf-xkab-900-kids-ankle-deck-rubber-boot-brown-3790.html,200,Categories - XTRATUF XKAB-900 Kids Ankle Deck Rubber Boot-Brown,XTRATUF XKAB-900 Kids Ankle Deck Rubber Boot-Brown,Categories - XTRATUF XKAB-900 Kids Ankle Deck Rubber Boot-Brown | TW's Bait & Tackle,XTRATUF XKAB-900 Kids Ankle Deck Rubber Boot-Brown,text/html; charset=iso-8859-1,
https://www.twstackle.com/products/xtratuf-xkab-mob-kids-ankle-deck-rubber-boot-mossy-oak-bottomland-3791.html,200,Categories - XTRATUF XKAB-MOB Kids Ankle Deck Rubber Boot-Mossy Oak Bottomland,XTRATUF XKAB-MOB Kids Ankle Deck Rubber Boot-Mossy Oak Bottomland,Categories - XTRATUF XKAB-MOB Kids Ankle Deck Rubber Boot-Mossy Oak Bottomland | TW's Bait & Tackle,XTRATUF XKAB-MOB Kids Ankle Deck Rubber Boot-Mossy Oak Bottomland,text/html; charset=iso-8859-1,
https://www.twstackle.com/products/xtratuf-xmab-901-mens-6--ankle-deck-boot-tan-2481.html,200,"Categories - XTRATUF XMAB-901 Mens 6"" Ankle Deck Boot-Tan","XTRATUF XMAB-901 Mens 6"" Ankle Deck Boot-Tan","Categories - XTRATUF XMAB-901 Mens 6"" Ankle Deck Boot-Tan | TW's Bait & Tackle","XTRATUF XMAB-901 Mens 6"" Ankle Deck Boot-Tan",text/html; charset=iso-8859-1,
https://www.twstackle.com/products/xtratuf-xmab-dcam-mens-6--ankle-deck-rubber-boot-duck-camo-tan-1548.html,200,"Categories - XTRATUF XMAB-DCAM Mens 6"" Ankle Deck Rubber Boot-Duck Camo/Tan","The Ankle Deck Boot collection has been crafted specifically for off-shore anglers. Anglers are athletes, and like any athlete they demand the best footwear to help them perform at a high level. We","Categories - XTRATUF XMAB-DCAM Mens 6"" Ankle Deck Rubber Boot-Duck Camo/Tan | TW's Bait & Tackle","The Ankle Deck Boot collection has been crafted specifically for off-shore anglers. Anglers are athletes, and like any athlete they demand the best footwear to help them perform at a high level. We",text/html; charset=iso-8859-1,
https://www.twstackle.com/products/xtratuf-xmab-mdna-mens-6--ankle-deck-boot-mossy-oak-country-dna-2482.html,200,"Categories - XTRATUF XMAB-MDNA Mens 6"" Ankle Deck Boot-Mossy Oak Country DNA","XTRATUF XMAB-MDNA Mens 6"" Ankle Deck Boot-Mossy Oak Country DNA","Categories - XTRATUF XMAB-MDNA Mens 6"" Ankle Deck Boot-Mossy Oak Country DNA | TW's Bait & Tackle","XTRATUF XMAB-MDNA Mens 6"" Ankle Deck Boot-Mossy Oak Country DNA",text/html; charset=iso-8859-1,
https://www.twstackle.com/products/xtratuf-xmab-mob-mens-6--ankle-deck-rubber-boot-mossy-oak-bottomlands-1549.html,200,"Categories - XTRATUF XMAB-MOB Mens 6"" Ankle Deck Rubber Boot-Mossy Oak Bottomlands","The Ankle Deck Boot collection has been crafted specifically for off-shore anglers. Anglers are athletes, and like any athlete they demand the best footwear to help them perform at a high level. We","Categories - XTRATUF XMAB-MOB Mens 6"" Ankle Deck Rubber Boot-Mossy Oak Bottomlands | TW's Bait & Tackle","The Ankle Deck Boot collection has been crafted specifically for off-shore anglers. Anglers are athletes, and like any athlete they demand the best footwear to help them perform at a high level. We",text/html; charset=iso-8859-1,
https://www.twstackle.com/products/xtratuf-xmab-moh-men-s-6--ankle-deck-boot-mossy-oak-elements-2483.html,200,"Categories - XTRATUF XMAB-MOH Men's 6"" Ankle Deck Boot-Mossy Oak Elements",XTRATUF XMAB-MOH Men,"Categories - XTRATUF XMAB-MOH Men's 6"" Ankle Deck Boot-Mossy Oak Elements | TW's Bait & Tackle",XTRATUF XMAB-MOH Men,text/html; charset=iso-8859-1,
https://www.twstackle.com/products/xtratuf-xmabv-900-mens-6--ankle-deck-boot-vintage-brown-3793.html,200,"Categories - XTRATUF XMABV-900 Mens 6"" Ankle Deck Boot-Vintage Brown","XTRATUF XMABV-900 Mens 6"" Ankle Deck Boot-Vintage Brown","Categories - XTRATUF XMABV-900 Mens 6"" Ankle Deck Boot-Vintage Brown | TW's Bait & Tackle","XTRATUF XMABV-900 Mens 6"" Ankle Deck Boot-Vintage Brown",text/html; charset=iso-8859-1,
https://www.twstackle.com/products/xtratuf-xmw-000-mens-6--wheelhouse-boot-black-1553.html,200,"Categories - XTRATUF XMW-000 Mens 6"" Wheelhouse Boot-Black","The commercial grade version of the Ankle Deck Boot fishermen have been asking for. Standing for 12+ hours a day on the sea can cause feet to swell, and the wider fit of this boot is built for that. The upper is reinforced in high wear areas such as the toe and heel for maximum durability. The boot features an EVA/PU blend insole for all-day comfort, and an oil resistant, SRC-rated outsole for the","Categories - XTRATUF XMW-000 Mens 6"" Wheelhouse Boot-Black | TW's Bait & Tackle","The commercial grade version of the Ankle Deck Boot fishermen have been asking for. Standing for 12+ hours a day on the sea can cause feet to swell, and the wider fit of this boot is built for that. The upper is reinforced in high wear areas such as the toe and heel for maximum durability. The boot features an EVA/PU blend insole for all-day comfort, and an oil resistant, SRC-rated outsole for the",text/html; charset=iso-8859-1,
https://www.twstackle.com/products/xtratuf-xmw-100-mens-6--wheelhouse-boot-white-1554.html,200,"Categories - XTRATUF XMW-100 Mens 6"" Wheelhouse Boot-White","The commercial grade version of the Ankle Deck Boot fishermen have been asking for. Standing for 12+ hours a day on the sea can cause feet to swell, and the wider fit of this boot is built for that. The upper is reinforced in high wear areas such as the toe and heel for maximum durability. The boot features an EVA/PU blend insole for all-day comfort, and an oil resistant, SRC-rated outsole for the","Categories - XTRATUF XMW-100 Mens 6"" Wheelhouse Boot-White | TW's Bait & Tackle","The commercial grade version of the Ankle Deck Boot fishermen have been asking for. Standing for 12+ hours a day on the sea can cause feet to swell, and the wider fit of this boot is built for that. The upper is reinforced in high wear areas such as the toe and heel for maximum durability. The boot features an EVA/PU blend insole for all-day comfort, and an oil resistant, SRC-rated outsole for the",text/html; charset=iso-8859-1,
https://www.twstackle.com/products/xtratuf-xmw-101-mens-6--wheelhouse-boot-gray%7CXMW101.html,200,"Categories - XTRATUF XMW-101 Mens 6"" Wheelhouse Boot-Gray","XTRATUF XMW-101 Mens 6"" Wheelhouse Boot-Gray","Categories - XTRATUF XMW-101 Mens 6"" Wheelhouse Boot-Gray | TW's Bait & Tackle","XTRATUF XMW-101 Mens 6"" Wheelhouse Boot-Gray",text/html; charset=iso-8859-1,
https://www.twstackle.com/products/xtratuf-xmw-201-mens-6--wheelhouse-boot-navy-1555.html,200,"Categories - XTRATUF XMW-201 Mens 6"" Wheelhouse Boot-Navy","The commercial grade version of the Ankle Deck Boot fishermen have been asking for. Standing for 12+ hours a day on the sea can cause feet to swell, and the wider fit of this boot is built for that. The upper is reinforced in high wear areas such as the toe and heel for maximum durability. The boot features an EVA/PU blend insole for all-day comfort, and an oil resistant, SRC-rated outsole for the","Categories - XTRATUF XMW-201 Mens 6"" Wheelhouse Boot-Navy | TW's Bait & Tackle","The commercial grade version of the Ankle Deck Boot fishermen have been asking for. Standing for 12+ hours a day on the sea can cause feet to swell, and the wider fit of this boot is built for that. The upper is reinforced in high wear areas such as the toe and heel for maximum durability. The boot features an EVA/PU blend insole for all-day comfort, and an oil resistant, SRC-rated outsole for the",text/html; charset=iso-8859-1,
https://www.twstackle.com/products/xtratuf-xmw-900-mens-6--wheelhouse-boot-brown-1557.html,200,"Categories - XTRATUF XMW-900 Mens 6"" Wheelhouse Boot-Brown","The commercial grade version of the Ankle Deck Boot fishermen have been asking for. Standing for 12+ hours a day on the sea can cause feet to swell, and the wider fit of this boot is built for that. The upper is reinforced in high wear areas such as the toe and heel for maximum durability. The boot features an EVA/PU blend insole for all-day comfort, and an oil resistant, SRC-rated outsole for the","Categories - XTRATUF XMW-900 Mens 6"" Wheelhouse Boot-Brown | TW's Bait & Tackle","The commercial grade version of the Ankle Deck Boot fishermen have been asking for. Standing for 12+ hours a day on the sea can cause feet to swell, and the wider fit of this boot is built for that. The upper is reinforced in high wear areas such as the toe and heel for maximum durability. The boot features an EVA/PU blend insole for all-day comfort, and an oil resistant, SRC-rated outsole for the",text/html; charset=iso-8859-1,
https://www.twstackle.com/products/xtratuf-xsbr-100-mens-sharkbyte-eco-canvas-deck-shoe-black-2486.html,200,Categories - XTRATUF XSBR-100 Mens Sharkbyte Eco Canvas Deck Shoe-Black,XTRATUF XSBR-100 Mens Sharkbyte Eco Canvas Deck Shoe-Black,Categories - XTRATUF XSBR-100 Mens Sharkbyte Eco Canvas Deck Shoe-Black | TW's Bait & Tackle,XTRATUF XSBR-100 Mens Sharkbyte Eco Canvas Deck Shoe-Black,text/html; charset=iso-8859-1,
https://www.twstackle.com/products/xtratuf-xsw-102-womens-sharkbyte-canvas-shoe-white-camo-1561.html,200,Categories - XTRATUF XSW-102 Womens Sharkbyte Canvas Shoe-White Camo,The Women,Categories - XTRATUF XSW-102 Womens Sharkbyte Canvas Shoe-White Camo | TW's Bait & Tackle,The Women,text/html; charset=iso-8859-1,
https://www.twstackle.com/products/xtratuf-xsw-7gg-womens-sharkbyte-fishwear-canvas-shoe-grey-1563.html,200,Categories - XTRATUF XSW-7GG Womens Sharkbyte Fishwear Canvas Shoe-Grey,"Founded in 2015 in Anchorage, Alaska, Fishe&reg;Wear",Categories - XTRATUF XSW-7GG Womens Sharkbyte Fishwear Canvas Shoe-Grey | TW's Bait & Tackle,"Founded in 2015 in Anchorage, Alaska, Fishe®Wear",text/html; charset=iso-8859-1,
https://www.twstackle.com/products/xtratuf-xswr-200-womens-sharkbyte-eco-deck-shoe-blue-2488.html,200,Categories - XTRATUF XSWR-200 Womens Sharkbyte Eco Deck Shoe-Blue,XTRATUF XSWR-200 Womens Sharkbyte Eco Deck Shoe-Blue,Categories - XTRATUF XSWR-200 Womens Sharkbyte Eco Deck Shoe-Blue | TW's Bait & Tackle,XTRATUF XSWR-200 Womens Sharkbyte Eco Deck Shoe-Blue,text/html; charset=iso-8859-1,
https://www.twstackle.com/products/xtratuf-xwab-002-womens-6--ankle-deck-rubber-boot-black-camo-1564.html,200,"Categories - XTRATUF XWAB-002 Womens 6"" Ankle Deck Rubber Boot-Black Camo","Due to popular demand, this black ankle deck boot has been crafted specifically for a female fit. Anglers are athletes, and like any athlete they need the best footwear to help them perform at a high level. We","Categories - XTRATUF XWAB-002 Womens 6"" Ankle Deck Rubber Boot-Black Camo | TW's Bait & Tackle","Due to popular demand, this black ankle deck boot has been crafted specifically for a female fit. Anglers are athletes, and like any athlete they need the best footwear to help them perform at a high level. We",text/html; charset=iso-8859-1,
https://www.twstackle.com/products/xtratuf-xwab-102-womens-6--ankle-deck-rubber-boot-gray-1567.html,200,"Categories - XTRATUF XWAB-102 Womens 6"" Ankle Deck Rubber Boot-Gray","The Ankle Deck Boot collection has been crafted specifically for Off-Shore anglers. Anglers are athletes, and like any athlete they need the best footwear to help them perform at a high level. We","Categories - XTRATUF XWAB-102 Womens 6"" Ankle Deck Rubber Boot-Gray | TW's Bait & Tackle","The Ankle Deck Boot collection has been crafted specifically for Off-Shore anglers. Anglers are athletes, and like any athlete they need the best footwear to help them perform at a high level. We",text/html; charset=iso-8859-1,
https://www.twstackle.com/products/xtratuf-xwab-201-womens-6--ankle-deck-rubber-boot-navy-1568.html,200,"Categories - XTRATUF XWAB-201 Womens 6"" Ankle Deck Rubber Boot-Navy","The Ankle Deck Boot collection has been crafted specifically for Off-Shore anglers. Anglers are athletes, and like any athlete they need the best footwear to help them perform at a high level. We","Categories - XTRATUF XWAB-201 Womens 6"" Ankle Deck Rubber Boot-Navy | TW's Bait & Tackle","The Ankle Deck Boot collection has been crafted specifically for Off-Shore anglers. Anglers are athletes, and like any athlete they need the best footwear to help them perform at a high level. We",text/html; charset=iso-8859-1,
https://www.twstackle.com/products/xtratuf-xwab-2bm-womens-6--ankle-deck-rubber-boot-light-blue-blue-mermaid-1570.html,200,"Categories - XTRATUF XWAB-2BM Womens 6"" Ankle Deck Rubber Boot-Light Blue/Blue Mermaid",Xtratuf,"Categories - XTRATUF XWAB-2BM Womens 6"" Ankle Deck Rubber Boot-Light Blue/Blue Mermaid | TW's Bait & Tackle",Xtratuf,text/html; charset=iso-8859-1,
https://www.twstackle.com/products/xtratuf-xwab-3bb-womens-6--ankle-deck-rubber-boot-black-camo-1565.html,200,"Categories - XTRATUF XWAB-3BB Womens 6"" Ankle Deck Rubber Boot-Black Camo",This?lightweight design has the same slip-resistant Chevron outsole found in our Legacy boots. The performance ankle deck boot is the perfect boot for any on the water athlete looking for protection with slip-on-and-go styling. This version delivers performance and style with an understated black camo design.Slip-Resistant Chevron Outsole100% WaterproofRecommend half sizes order upXPRESSCOOL&r,"Categories - XTRATUF XWAB-3BB Womens 6"" Ankle Deck Rubber Boot-Black Camo | TW's Bait & Tackle",This?lightweight design has the same slip-resistant Chevron outsole found in our Legacy boots. The performance ankle deck boot is the perfect boot for any on the water athlete looking for protection with slip-on-and-go styling. This version delivers performance and style with an understated black camo design.Slip-Resistant Chevron Outsole100% WaterproofRecommend half sizes order upXPRESSCOOL&r,text/html; charset=iso-8859-1,
https://www.twstackle.com/products/xtratuf-xwab-3bb-womens-6--ankle-deck-rubber-boot-seafoam-with-fishewear-2491.html,200,"Categories - XTRATUF XWAB-3BB Womens 6"" Ankle Deck Rubber Boot-Seafoam with Fishewear","XTRATUF XWAB-3BB Womens 6"" Ankle Deck Rubber Boot-Seafoam with Fishewear","Categories - XTRATUF XWAB-3BB Womens 6"" Ankle Deck Rubber Boot-Seafoam with Fishewear | TW's Bait & Tackle","XTRATUF XWAB-3BB Womens 6"" Ankle Deck Rubber Boot-Seafoam with Fishewear",text/html; charset=iso-8859-1,
https://www.twstackle.com/products/xtratuf-xwab-6ks-womens-6--ankle-deck-salmon-sisters-rubber-boot-red-sockeye-2074.html,200,"Categories - XTRATUF XWAB-6KS Womens 6"" Ankle Deck Salmon Sisters Rubber Boot-Red/Sockeye","XTRATUF XWAB-6KS Womens 6"" Ankle Deck Salmon Sisters Rubber Boot-Red/Sockeye","Categories - XTRATUF XWAB-6KS Womens 6"" Ankle Deck Salmon Sisters Rubber Boot-Red/Sockeye | TW's Bait & Tackle","XTRATUF XWAB-6KS Womens 6"" Ankle Deck Salmon Sisters Rubber Boot-Red/Sockeye",text/html; charset=iso-8859-1,
https://www.twstackle.com/products/xtratuf-xwab-900-womens-6--ankle-deck-rubber-boot-brown-1575.html,200,"Categories - XTRATUF XWAB-900 Womens 6"" Ankle Deck Rubber Boot-Brown","Due to popular demand, this brown ankle deck boot has been crafted specifically for a female fit. Anglers are athletes, and like any athlete they need the best footwear to help them perform at a high level. We","Categories - XTRATUF XWAB-900 Womens 6"" Ankle Deck Rubber Boot-Brown | TW's Bait & Tackle","Due to popular demand, this brown ankle deck boot has been crafted specifically for a female fit. Anglers are athletes, and like any athlete they need the best footwear to help them perform at a high level. We",text/html; charset=iso-8859-1,
https://www.twstackle.com/products/xtratuf-xwabv301-womens-6--ankle-deck-rubber-boot-vintage-green-3794.html,200,"Categories - XTRATUF XWABV301 Womens 6"" Ankle Deck Rubber Boot-Vintage Green","XTRATUF XWABV301 Womens 6"" Ankle Deck Rubber Boot-Vintage Green","Categories - XTRATUF XWABV301 Womens 6"" Ankle Deck Rubber Boot-Vintage Green | TW's Bait & Tackle","XTRATUF XWABV301 Womens 6"" Ankle Deck Rubber Boot-Vintage Green",text/html; charset=iso-8859-1,
https://www.twstackle.com/products/xtratuf-xwabv401-womens-6--ankle-deck-rubber-boot-vintage-coral-3795.html,200,"Categories - XTRATUF XWABV401 Womens 6"" Ankle Deck Rubber Boot-Vintage Coral","XTRATUF XWABV401 Womens 6"" Ankle Deck Rubber Boot-Vintage Coral","Categories - XTRATUF XWABV401 Womens 6"" Ankle Deck Rubber Boot-Vintage Coral | TW's Bait & Tackle","XTRATUF XWABV401 Womens 6"" Ankle Deck Rubber Boot-Vintage Coral",text/html; charset=iso-8859-1,
https://www.twstackle.com/products/xtratuf-xwal-1bg-womens-6--ankle-deck-rubber-boot-gray-dolphin-1577.html,200,"Categories - XTRATUF XWAL-1BG Womens 6"" Ankle Deck Rubber Boot-Gray/Dolphin","No matter what the season or the occasion fishermen require XTRATUF&reg; performance while mending nets, maintaining engines or just enjoying life off-the-water. The Boatyard series is a 100% waterproof collection of leather work boots that provide traction, comfort and protection.Waterproof Full Grain Leather100% Waterproof breathable membraneHalf sizes available!Molded EVA insole for added c","Categories - XTRATUF XWAL-1BG Womens 6"" Ankle Deck Rubber Boot-Gray/Dolphin | TW's Bait & Tackle","No matter what the season or the occasion fishermen require XTRATUF® performance while mending nets, maintaining engines or just enjoying life off-the-water. The Boatyard series is a 100% waterproof collection of leather work boots that provide traction, comfort and protection.Waterproof Full Grain Leather100% Waterproof breathable membraneHalf sizes available!Molded EVA insole for added c",text/html; charset=iso-8859-1,
